Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,121.800,8.152,1.116,3.068,6.286,10.799,15.242,20.291,34.754,100.831,0.123
5,272.200,3.657,0.411,1.232,2.536,4.558,7.430,10.783,18.486,80.464,0.273
10,287.200,3.462,0.385,1.180,2.573,4.358,6.889,9.171,19.368,53.086,0.289
15,325.200,3.057,0.335,1.113,2.384,3.972,6.164,7.669,11.917,82.601,0.327
20,341.400,2.913,0.325,1.074,2.267,3.824,5.736,7.631,11.753,42.916,0.343
25,301.000,3.306,0.306,1.101,2.442,4.300,6.817,8.696,15.342,68.850,0.302
30,324.400,3.069,0.309,1.094,2.406,4.009,6.553,8.136,11.007,54.298,0.326
35,313.200,3.176,0.307,1.083,2.348,4.248,6.606,8.545,12.650,55.642,0.315
40,289.200,3.441,0.290,1.145,2.602,4.323,6.788,9.382,14.654,93.100,0.291
45,333.400,2.988,0.308,1.094,2.251,3.964,6.431,8.016,11.985,50.503,0.335
50,330.400,3.015,0.283,1.061,2.264,4.014,5.864,8.037,12.339,52.762,0.332
55,345.600,2.880,0.293,1.063,2.347,3.988,5.502,7.136,9.370,52.053,0.347
