Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,195.000,1.096,0.619,0.762,0.865,1.217,1.692,1.961,3.314,21.418,0.913
5,179.200,1.016,0.597,0.712,0.796,1.355,1.608,1.779,2.386,4.647,0.984
10,206.200,0.889,0.575,0.678,0.737,0.871,1.478,1.628,2.244,4.841,1.125
15,169.600,1.035,0.575,0.661,0.757,1.434,1.647,1.774,2.294,12.191,0.966
20,167.400,1.035,0.576,0.684,0.765,1.377,1.595,1.728,2.439,5.278,0.966
25,185.600,0.936,0.563,0.677,0.740,1.198,1.513,1.656,1.898,6.291,1.069
30,188.600,0.983,0.568,0.693,0.765,1.313,1.550,1.697,2.129,9.475,1.017
35,189.200,0.895,0.556,0.663,0.716,1.017,1.483,1.579,1.953,5.975,1.117
40,160.800,1.118,0.595,0.694,0.866,1.498,1.659,1.758,2.208,15.034,0.894
45,185.600,0.988,0.565,0.645,0.734,1.328,1.537,1.695,2.097,3.197,1.012
50,177.400,1.004,0.583,0.699,0.840,1.242,1.539,1.736,2.317,4.410,0.996
55,186.400,0.961,0.565,0.644,0.696,1.360,1.589,1.718,2.317,13.253,1.040
