Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,171.200,3.615,1.433,2.389,3.008,4.214,6.055,7.450,11.240,23.252,0.277
5,243.400,2.596,1.033,1.934,2.427,2.967,3.608,4.777,5.851,9.903,0.385
10,226.600,2.779,1.258,1.944,2.496,3.027,4.608,5.737,6.848,8.567,0.360
15,241.400,2.653,1.391,1.907,2.388,2.913,3.773,5.387,7.040,17.622,0.377
20,243.200,2.724,0.915,1.972,2.526,3.005,4.114,5.367,6.548,9.596,0.367
25,243.000,2.598,0.934,1.907,2.370,2.853,3.341,5.145,7.008,19.945,0.385
30,249.800,2.592,1.113,1.902,2.427,2.884,3.704,4.933,6.205,7.870,0.386
35,267.800,2.333,1.043,1.827,2.244,2.693,3.049,3.175,5.398,8.784,0.429
40,253.200,2.503,1.167,1.924,2.410,2.841,3.170,4.077,6.320,9.375,0.399
45,258.400,2.432,1.027,1.863,2.288,2.795,3.138,3.514,6.521,11.939,0.411
50,264.800,2.420,1.053,1.879,2.371,2.794,3.092,3.308,5.590,10.071,0.413
55,271.200,2.357,0.897,1.849,2.276,2.742,3.055,3.207,5.478,8.360,0.424
