Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,158.600,3.911,1.459,2.524,3.363,5.002,6.512,7.649,9.812,21.327,0.256
5,226.000,2.806,1.418,2.017,2.571,3.059,4.206,5.479,7.059,17.884,0.356
10,241.400,2.660,1.058,1.957,2.477,2.993,3.662,5.087,6.701,8.675,0.376
15,211.800,3.026,1.144,2.061,2.676,3.347,5.204,5.890,7.141,8.019,0.330
20,246.800,2.553,0.951,1.917,2.383,2.856,3.246,4.519,6.987,12.669,0.392
25,241.000,2.679,1.066,1.968,2.485,2.994,3.640,5.022,7.016,20.189,0.373
30,229.800,2.765,0.948,1.972,2.508,3.001,4.097,5.614,7.387,22.384,0.362
35,236.400,2.778,0.963,1.914,2.464,3.042,4.731,5.804,7.134,11.810,0.360
40,262.000,2.511,0.934,1.934,2.402,2.878,3.198,3.545,6.618,8.635,0.398
45,265.000,2.380,0.952,1.912,2.316,2.785,3.094,3.225,3.892,12.832,0.420
50,243.200,2.613,0.928,1.972,2.503,2.966,3.354,4.537,6.185,7.720,0.383
55,216.000,3.080,0.957,2.120,2.758,3.508,5.152,5.982,7.176,9.127,0.325
