Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.000,1.395,0.868,1.121,1.313,1.454,1.697,2.015,6.115,6.115,0.717
5,12.200,1.558,0.957,1.248,1.355,1.854,2.188,2.411,3.011,3.011,0.642
10,14.000,1.416,0.760,1.169,1.335,1.610,2.032,2.273,2.422,2.422,0.706
15,16.600,1.450,0.867,1.113,1.305,1.687,2.099,2.403,3.059,3.059,0.689
20,14.800,1.426,0.884,1.174,1.332,1.537,1.873,2.066,2.948,2.948,0.701
25,13.600,1.644,0.897,1.220,1.457,1.756,2.182,3.434,4.690,4.690,0.608
30,15.000,1.657,0.944,1.230,1.515,1.992,2.474,2.932,3.303,3.303,0.604
35,12.400,1.712,0.931,1.299,1.591,1.988,2.480,2.781,3.114,3.114,0.584
40,18.000,1.497,0.892,1.191,1.361,1.750,2.043,2.408,2.970,2.970,0.668
45,17.000,1.448,0.923,1.198,1.346,1.597,1.971,2.097,3.253,3.253,0.691
50,17.600,1.332,0.868,1.037,1.169,1.538,1.967,2.134,3.306,3.306,0.751
55,11.200,1.542,0.916,1.127,1.426,1.915,2.206,2.554,3.007,3.007,0.649
