Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.200,1.303,0.607,0.760,1.002,1.593,2.009,2.441,4.820,18.270,0.767
5,186.600,0.934,0.617,0.712,0.782,0.973,1.469,1.675,2.095,9.147,1.071
10,192.800,0.913,0.587,0.717,0.807,0.966,1.384,1.566,2.007,4.418,1.095
15,200.800,0.906,0.577,0.697,0.766,0.926,1.427,1.706,2.209,5.965,1.104
20,238.600,0.765,0.571,0.660,0.696,0.756,0.928,1.310,1.616,5.214,1.307
25,227.200,0.727,0.554,0.635,0.667,0.717,0.804,1.226,1.765,2.948,1.376
30,231.800,0.771,0.561,0.635,0.674,0.742,1.127,1.387,1.664,6.253,1.298
35,213.800,0.814,0.558,0.643,0.683,0.776,1.320,1.422,1.757,9.938,1.228
40,248.600,0.759,0.552,0.654,0.687,0.754,0.923,1.376,1.577,2.439,1.317
45,204.800,0.833,0.565,0.663,0.708,0.937,1.270,1.400,1.660,4.938,1.201
50,227.800,0.764,0.550,0.624,0.663,0.739,1.174,1.361,1.782,8.882,1.310
55,238.200,0.733,0.559,0.634,0.673,0.737,0.868,1.223,1.604,3.463,1.365
