Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,172.600,1.123,0.594,0.763,0.880,1.173,1.755,1.987,4.302,23.295,0.891
5,218.000,0.843,0.587,0.660,0.705,0.797,1.324,1.486,1.902,8.530,1.187
10,202.400,0.902,0.576,0.681,0.724,0.847,1.487,1.604,1.976,11.511,1.109
15,237.800,0.756,0.559,0.659,0.697,0.761,0.881,1.186,1.678,5.323,1.323
20,243.200,0.756,0.561,0.640,0.677,0.733,0.987,1.414,1.766,2.069,1.323
25,203.600,0.852,0.564,0.655,0.698,0.793,1.380,1.565,1.928,15.944,1.174
30,229.600,0.754,0.572,0.651,0.686,0.751,0.926,1.312,1.544,5.689,1.326
35,230.800,0.802,0.565,0.667,0.707,0.773,1.138,1.419,1.776,9.719,1.247
40,205.800,0.902,0.560,0.658,0.717,0.918,1.389,1.748,3.177,6.185,1.108
45,192.000,0.884,0.580,0.664,0.723,0.886,1.405,1.693,2.875,5.204,1.131
50,162.600,1.018,0.577,0.722,0.821,1.012,1.438,1.912,4.365,12.939,0.982
55,205.200,0.906,0.561,0.654,0.709,1.117,1.429,1.605,2.737,5.358,1.104
