Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,207.400,2.990,1.207,2.089,2.633,3.190,4.801,5.980,8.800,14.148,0.335
5,245.200,2.605,1.147,1.972,2.424,2.963,3.307,4.507,6.435,12.824,0.384
10,246.200,2.578,1.009,1.971,2.433,2.898,3.214,4.220,6.797,9.403,0.388
15,249.400,2.566,0.945,1.935,2.431,2.884,3.212,4.437,6.696,15.580,0.390
20,239.400,2.713,1.045,1.925,2.455,2.959,3.946,5.711,7.552,15.352,0.369
25,228.600,2.707,1.023,1.955,2.478,3.002,3.912,5.331,6.824,14.426,0.369
30,248.400,2.612,1.035,1.935,2.443,2.904,3.346,5.013,7.018,8.946,0.383
35,260.200,2.526,0.956,1.937,2.422,2.878,3.197,3.955,6.271,7.403,0.396
40,265.000,2.428,1.168,1.908,2.351,2.814,3.118,3.233,6.024,8.438,0.412
45,269.200,2.411,0.948,1.912,2.353,2.813,3.104,3.230,5.474,7.311,0.415
50,253.000,2.467,1.068,1.926,2.370,2.876,3.204,3.440,5.599,7.356,0.405
55,257.200,2.510,0.945,1.899,2.383,2.845,3.189,3.929,6.816,9.575,0.398
