Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,349.200,2.849,0.342,1.016,1.940,3.474,5.998,7.492,13.789,30.581,0.351
5,483.800,2.060,0.304,0.712,1.549,2.643,4.670,5.779,9.626,24.279,0.485
10,430.800,2.311,0.274,0.775,1.615,2.878,5.297,6.108,11.674,15.753,0.433
15,513.200,1.938,0.248,0.694,1.523,2.507,3.962,5.593,7.625,18.848,0.516
20,522.400,1.909,0.274,0.712,1.535,2.561,3.410,5.495,6.691,14.302,0.524
25,469.200,2.126,0.262,0.716,1.587,2.739,4.945,5.813,8.615,15.272,0.470
30,455.000,2.193,0.243,0.719,1.568,2.794,5.241,6.001,11.484,17.357,0.456
35,500.400,1.993,0.247,0.691,1.576,2.605,4.365,5.470,7.789,13.832,0.502
40,454.000,2.197,0.264,0.705,1.599,2.757,5.206,5.845,11.742,14.191,0.455
45,492.400,2.027,0.254,0.699,1.542,2.645,4.488,5.595,7.609,17.439,0.493
50,446.800,2.231,0.251,0.774,1.654,2.882,5.015,6.122,9.775,15.245,0.448
55,516.200,1.931,0.255,0.701,1.526,2.585,3.823,5.506,7.579,13.886,0.518
