Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,389.000,2.557,0.320,0.978,1.887,3.091,5.548,6.885,12.763,35.171,0.391
5,530.000,1.878,0.313,0.720,1.388,2.538,3.365,5.544,6.974,16.494,0.532
10,527.000,1.891,0.287,0.722,1.529,2.575,3.328,5.502,6.899,15.932,0.529
15,562.400,1.771,0.260,0.706,1.520,2.445,3.129,5.264,6.018,18.155,0.565
20,557.000,1.791,0.277,0.692,1.425,2.486,3.211,5.257,6.087,15.120,0.558
25,559.600,1.781,0.286,0.673,1.467,2.481,3.097,5.259,6.714,21.880,0.561
30,407.400,2.449,0.280,0.749,1.804,3.015,5.393,6.538,12.422,20.015,0.408
35,466.200,2.138,0.243,0.704,1.580,2.714,4.602,5.950,10.839,22.445,0.468
40,389.400,2.561,0.263,0.809,1.795,3.179,5.614,7.209,12.605,19.090,0.390
45,514.400,1.937,0.282,0.679,1.527,2.600,3.679,5.526,8.275,16.995,0.516
50,434.200,2.297,0.287,0.748,1.678,2.966,5.094,6.151,10.965,17.680,0.435
55,488.600,2.038,0.250,0.720,1.527,2.665,4.093,5.721,9.276,19.156,0.491
