Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,391.400,2.545,0.354,0.876,1.845,3.123,5.707,6.601,12.482,25.454,0.393
5,361.400,2.755,0.300,1.220,1.754,3.912,5.750,6.712,12.076,22.791,0.363
10,390.000,2.550,0.292,0.828,1.841,3.184,5.598,7.142,11.968,19.798,0.392
15,394.000,2.530,0.289,0.940,1.752,3.182,5.631,6.466,11.797,18.598,0.395
20,511.200,1.951,0.259,0.698,1.486,2.601,4.007,5.485,8.376,19.022,0.513
25,516.000,1.933,0.256,0.711,1.528,2.551,3.498,5.499,8.062,17.149,0.517
30,507.600,1.964,0.260,0.689,1.526,2.540,4.194,5.666,7.962,16.760,0.509
35,484.200,2.060,0.264,0.704,1.553,2.691,4.577,5.727,7.702,20.405,0.485
40,552.200,1.806,0.255,0.678,1.506,2.465,3.236,5.374,6.628,13.408,0.554
45,532.000,1.874,0.256,0.697,1.481,2.500,3.357,5.433,7.589,16.148,0.533
50,573.000,1.740,0.275,0.680,1.489,2.477,3.081,4.894,6.022,14.645,0.575
55,574.000,1.736,0.255,0.693,1.449,2.473,3.080,5.249,6.087,11.591,0.576
