Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,172.000,3.492,1.006,2.298,2.944,3.895,5.871,6.877,9.868,52.004,0.286
5,217.800,2.881,1.051,2.003,2.574,3.140,4.693,5.723,7.231,13.231,0.347
10,205.600,3.101,0.990,2.099,2.721,3.544,5.300,5.993,7.562,13.680,0.323
15,269.200,2.383,0.950,1.880,2.373,2.781,3.064,3.199,5.088,7.377,0.420
20,252.800,2.544,0.971,1.919,2.383,2.895,3.256,4.142,6.503,17.261,0.393
25,232.200,2.699,0.970,1.959,2.455,2.946,3.571,4.770,7.092,58.836,0.371
30,217.200,2.928,1.283,2.022,2.585,3.148,4.887,5.897,7.539,29.841,0.342
35,263.800,2.460,1.364,1.896,2.354,2.812,3.153,3.861,5.916,7.620,0.406
40,268.600,2.394,0.935,1.871,2.347,2.795,3.110,3.256,5.453,7.411,0.418
45,252.200,2.631,0.939,1.947,2.439,2.926,3.599,4.967,6.802,10.431,0.380
50,228.400,2.908,1.196,2.024,2.610,3.187,4.734,5.505,6.955,12.479,0.344
55,254.600,2.503,1.101,1.938,2.410,2.873,3.200,3.536,6.083,9.767,0.399
