Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,84.600,11.801,1.679,4.489,8.269,13.549,23.522,32.317,68.360,100.091,0.085
5,130.800,7.539,0.678,2.753,5.202,9.820,15.328,20.005,44.891,96.462,0.133
10,183.200,5.435,0.443,1.915,3.795,6.508,11.006,14.459,29.938,85.170,0.184
15,191.400,5.203,0.587,1.936,3.746,6.631,9.923,13.440,27.192,75.437,0.192
20,181.000,5.480,0.500,1.953,4.020,7.340,11.204,14.190,24.847,91.420,0.182
25,180.600,5.519,0.542,2.142,4.153,7.016,11.108,14.535,19.216,115.994,0.181
30,187.600,5.281,0.609,1.901,3.954,6.655,10.571,14.080,27.486,77.938,0.189
35,193.400,5.146,0.541,1.864,3.703,6.412,10.667,14.017,22.841,67.271,0.194
40,207.600,4.785,0.439,1.767,3.429,6.099,10.398,13.329,20.772,37.957,0.209
45,247.200,4.030,0.410,1.660,3.152,5.468,7.645,9.255,14.379,66.023,0.248
50,184.400,5.396,0.443,2.074,3.997,6.902,10.668,14.758,25.464,60.597,0.185
55,198.600,4.934,0.427,1.750,3.527,6.352,9.505,12.893,26.698,78.798,0.203
