Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,147.600,1.327,0.606,0.802,0.998,1.579,1.976,2.570,5.163,28.013,0.754
5,208.000,0.888,0.569,0.660,0.711,0.823,1.418,1.635,2.180,10.814,1.126
10,185.000,1.027,0.569,0.679,0.774,1.327,1.547,1.690,2.115,15.753,0.973
15,220.000,0.822,0.565,0.655,0.696,0.795,1.344,1.496,1.785,5.539,1.217
20,219.200,0.807,0.584,0.673,0.710,0.788,1.286,1.416,1.771,4.867,1.239
25,198.200,0.874,0.562,0.668,0.712,0.862,1.414,1.531,1.777,11.794,1.144
30,198.600,0.887,0.567,0.657,0.718,0.998,1.451,1.549,1.772,6.339,1.128
35,211.600,0.849,0.558,0.641,0.689,0.805,1.464,1.589,1.829,13.832,1.178
40,190.200,0.897,0.566,0.647,0.700,1.125,1.438,1.569,2.082,13.007,1.115
45,215.400,0.874,0.564,0.656,0.702,0.873,1.409,1.526,1.911,11.896,1.144
50,196.600,0.968,0.602,0.701,0.774,1.182,1.537,1.740,2.121,7.829,1.033
55,218.400,0.823,0.581,0.660,0.703,0.787,1.347,1.509,1.765,4.600,1.215
