Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,204.600,1.051,0.614,0.746,0.849,1.083,1.662,1.898,3.653,12.971,0.951
5,214.200,0.889,0.578,0.661,0.712,0.804,1.488,1.608,2.245,11.560,1.125
10,227.000,0.829,0.559,0.647,0.688,0.788,1.310,1.495,1.803,9.415,1.207
15,212.800,0.842,0.567,0.668,0.714,0.819,1.405,1.541,1.743,5.870,1.188
20,203.800,0.893,0.576,0.670,0.722,0.865,1.428,1.607,2.500,5.731,1.120
25,198.400,0.941,0.586,0.676,0.729,1.134,1.404,1.578,3.098,16.400,1.062
30,222.000,0.860,0.594,0.683,0.719,0.805,1.419,1.580,1.950,13.599,1.162
35,208.000,0.851,0.580,0.678,0.723,0.831,1.066,1.436,2.942,7.902,1.175
40,213.000,0.823,0.567,0.672,0.713,0.816,1.242,1.428,2.245,3.263,1.214
45,229.400,0.805,0.556,0.640,0.682,0.778,1.342,1.450,1.643,4.556,1.242
50,210.000,0.847,0.586,0.677,0.735,0.933,1.241,1.446,1.687,2.289,1.181
55,184.000,0.978,0.575,0.654,0.717,0.881,1.713,2.075,4.136,10.318,1.023
