Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,359.600,2.769,0.351,1.030,1.942,3.451,5.753,6.995,13.977,40.073,0.361
5,406.600,2.450,0.295,0.802,1.691,2.996,5.502,6.392,12.011,21.021,0.408
10,360.800,2.761,0.290,1.156,1.698,3.884,5.915,6.893,12.399,22.510,0.362
15,391.600,2.545,0.274,0.794,1.767,3.017,5.799,6.993,12.667,20.276,0.393
20,414.600,2.406,0.274,0.754,1.685,2.933,5.638,6.589,11.795,15.223,0.416
25,343.600,2.903,0.297,1.272,1.738,4.332,6.003,7.198,13.056,21.783,0.344
30,398.000,2.507,0.292,0.789,1.697,3.080,5.680,6.955,12.787,22.322,0.399
35,409.000,2.440,0.275,0.777,1.629,3.036,5.602,6.545,11.699,18.002,0.410
40,433.000,2.306,0.255,0.727,1.576,2.779,5.530,6.486,11.971,18.452,0.434
45,426.600,2.337,0.277,0.762,1.625,2.918,5.407,6.273,9.510,14.662,0.428
50,383.800,2.598,0.264,0.996,1.763,3.521,5.540,6.801,12.219,16.406,0.385
55,337.400,2.957,0.250,1.289,1.864,4.149,6.247,7.488,12.860,19.994,0.338
