Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,106.000,1.821,0.678,1.054,1.388,1.905,2.845,3.687,9.434,43.959,0.549
5,211.000,0.897,0.591,0.700,0.761,0.878,1.440,1.631,2.009,4.913,1.115
10,199.000,0.947,0.580,0.700,0.773,0.951,1.433,1.693,2.829,11.037,1.056
15,202.400,0.939,0.579,0.692,0.777,0.953,1.493,1.697,2.351,16.944,1.065
20,194.000,0.904,0.576,0.685,0.753,0.907,1.508,1.725,2.486,6.879,1.107
25,209.000,0.869,0.563,0.657,0.709,0.858,1.419,1.580,1.888,12.393,1.151
30,213.400,0.825,0.562,0.660,0.701,0.783,1.331,1.524,1.800,11.212,1.212
35,207.000,0.907,0.564,0.672,0.715,0.834,1.395,1.761,2.648,16.213,1.102
40,229.400,0.822,0.557,0.640,0.686,0.822,1.319,1.420,1.609,2.961,1.217
45,220.200,0.846,0.562,0.667,0.718,0.832,1.415,1.505,1.777,7.801,1.182
50,207.400,0.908,0.579,0.678,0.754,0.928,1.458,1.588,1.915,15.755,1.101
55,207.600,0.885,0.574,0.662,0.731,0.926,1.422,1.593,1.957,5.075,1.130
