Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,94.600,6.600,1.359,3.769,5.992,8.733,10.707,12.313,18.227,31.538,0.152
5,176.000,3.630,1.240,2.527,3.143,4.038,6.074,7.473,9.740,15.361,0.275
10,173.400,3.612,1.452,2.440,3.078,3.946,6.457,7.698,9.525,11.214,0.277
15,186.600,3.362,1.527,2.405,3.017,3.749,4.891,6.098,8.432,51.238,0.297
20,201.000,3.117,1.524,2.323,2.887,3.508,4.178,4.959,8.571,11.407,0.321
25,191.600,3.450,1.332,2.362,3.019,3.849,5.487,6.793,8.571,48.000,0.290
30,190.800,3.498,1.477,2.409,3.080,3.858,5.864,7.580,9.807,13.866,0.286
35,178.200,3.675,1.185,2.434,3.134,4.043,6.238,7.884,10.115,16.348,0.272
40,197.400,3.324,1.177,2.340,2.960,3.585,4.788,6.475,9.281,68.577,0.301
45,180.200,3.617,1.245,2.505,3.230,4.092,5.501,6.596,9.616,59.154,0.277
50,179.800,3.634,1.175,2.499,3.168,4.026,6.282,7.244,9.618,13.506,0.275
55,203.600,3.245,1.124,2.341,2.911,3.618,4.468,5.845,7.963,65.679,0.308
