Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,8.022,5.423,5.823,6.204,8.740,12.855,15.521,26.855,26.855,0.125
5,17.800,9.084,5.198,5.693,10.550,11.796,12.910,13.195,14.975,14.975,0.110
10,14.800,8.311,5.230,5.549,5.870,11.488,13.276,13.906,15.314,15.314,0.120
15,13.600,10.463,5.114,5.549,11.986,13.078,13.739,15.469,16.146,16.146,0.096
20,13.600,10.150,5.196,5.613,11.423,13.154,13.675,14.294,15.929,15.929,0.099
25,17.400,7.703,5.179,5.432,5.653,11.430,12.547,12.885,15.268,15.268,0.130
30,11.800,13.676,5.590,9.018,12.848,17.190,22.732,26.291,30.992,30.992,0.073
35,13.600,9.191,5.341,5.769,8.320,12.819,13.493,14.102,16.004,16.004,0.109
40,15.200,9.499,5.217,5.583,10.992,12.616,13.413,14.369,17.582,17.582,0.105
45,11.600,10.582,5.230,5.479,12.674,13.779,14.530,15.017,15.163,15.163,0.094
50,19.000,7.894,4.973,5.624,5.905,10.390,13.283,14.394,16.575,16.575,0.127
55,17.800,7.451,5.018,5.322,5.518,10.946,13.142,13.288,15.147,15.147,0.134
