Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,1.121,0.373,0.524,0.678,1.490,1.944,3.778,4.527,4.527,0.892
5,14.600,0.875,0.337,0.474,0.743,0.847,1.001,1.720,8.447,8.447,1.142
10,19.400,0.693,0.311,0.371,0.423,0.622,0.809,1.044,9.688,9.688,1.443
15,15.400,0.611,0.294,0.355,0.447,0.766,0.884,0.963,3.561,3.561,1.637
20,15.400,0.539,0.266,0.333,0.420,0.739,0.855,0.970,1.206,1.206,1.854
25,14.000,0.567,0.291,0.342,0.441,0.769,0.810,0.934,2.580,2.580,1.765
30,16.400,0.547,0.267,0.318,0.379,0.718,0.794,0.891,3.322,3.322,1.829
35,19.200,0.441,0.244,0.309,0.344,0.513,0.744,0.823,2.015,2.015,2.267
40,15.000,0.521,0.275,0.334,0.383,0.735,0.823,0.882,1.294,1.294,1.918
45,13.600,0.634,0.283,0.333,0.669,0.783,0.837,0.856,4.602,4.602,1.576
50,22.000,0.439,0.235,0.305,0.326,0.369,0.569,0.685,1.071,7.701,2.276
55,17.400,0.445,0.257,0.316,0.350,0.607,0.773,0.788,0.957,0.957,2.248
