Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,12.149,5.845,6.848,10.376,17.305,20.193,25.739,28.504,28.504,0.082
5,19.600,6.524,5.431,5.718,5.902,6.239,7.037,10.468,26.347,26.347,0.153
10,17.000,7.730,5.263,5.654,5.845,9.394,13.532,14.341,17.322,17.322,0.129
15,22.000,6.670,5.123,5.476,5.669,6.007,11.551,12.176,17.966,20.594,0.150
20,22.800,6.045,5.253,5.462,5.620,5.806,6.538,7.668,13.657,19.745,0.165
25,24.200,6.196,5.169,5.573,5.713,5.882,6.526,11.908,13.040,13.588,0.161
30,22.600,5.825,5.218,5.458,5.606,5.792,6.091,6.329,11.804,13.940,0.172
35,24.000,6.656,5.140,5.458,5.630,5.826,11.614,12.265,14.717,20.749,0.150
40,22.200,6.137,5.159,5.436,5.579,5.766,6.136,11.810,12.915,13.727,0.163
45,21.200,6.106,5.192,5.434,5.608,5.905,6.603,10.891,11.870,20.028,0.164
50,19.200,7.073,5.154,5.406,5.665,6.271,13.296,14.915,20.820,20.820,0.141
55,21.200,6.910,5.212,5.449,5.612,6.097,11.758,12.511,13.315,13.416,0.145
