Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,104.800,5.751,1.813,3.805,5.087,6.706,8.957,11.296,16.028,57.302,0.174
5,157.400,4.132,1.168,2.633,3.368,4.693,7.106,8.664,13.252,47.876,0.242
10,165.800,3.778,1.308,2.698,3.386,4.360,5.696,7.164,9.773,15.718,0.265
15,128.000,5.188,1.728,3.420,4.509,6.074,8.499,10.215,13.621,44.185,0.193
20,155.400,4.166,1.471,2.873,3.679,4.702,6.934,8.483,11.053,20.108,0.240
25,142.000,4.647,1.243,3.020,3.914,5.295,7.924,9.760,12.616,68.745,0.215
30,117.600,5.655,1.965,3.558,4.713,6.607,9.466,10.967,18.570,54.616,0.177
35,114.000,6.066,1.855,3.753,5.001,6.720,10.093,13.597,20.388,58.414,0.165
40,96.600,6.376,2.370,3.921,5.259,6.819,10.809,14.441,22.305,74.663,0.157
45,87.800,7.245,2.251,4.248,5.598,9.639,12.974,15.798,20.182,36.119,0.138
50,131.200,4.891,2.066,3.422,4.390,5.440,7.521,9.371,12.655,56.179,0.204
55,161.400,4.163,1.954,3.045,3.840,4.739,5.811,6.809,11.772,28.193,0.240
