Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.000,2.155,1.045,1.572,1.842,2.896,3.230,4.039,4.586,4.586,0.464
5,11.000,1.972,1.113,1.451,1.739,2.426,2.784,3.115,4.655,4.655,0.507
10,11.400,1.908,1.191,1.528,1.776,2.190,2.519,2.863,5.293,5.293,0.524
15,11.200,1.942,1.086,1.568,1.805,2.073,2.652,3.357,5.124,5.124,0.515
20,14.400,1.698,0.990,1.293,1.557,1.833,2.382,3.007,4.708,4.708,0.589
25,18.000,1.569,0.903,1.298,1.470,1.704,2.039,2.266,3.505,3.505,0.637
30,14.400,1.596,1.083,1.383,1.550,1.707,1.883,2.101,2.990,2.990,0.626
35,15.400,1.638,1.055,1.340,1.513,1.729,2.148,2.756,5.345,5.345,0.611
40,13.800,1.582,0.998,1.227,1.535,1.725,2.191,2.421,3.343,3.343,0.632
45,17.800,1.717,0.975,1.311,1.582,1.914,2.573,3.047,4.867,4.867,0.582
50,12.400,1.694,1.075,1.461,1.696,1.865,2.172,2.266,2.744,2.744,0.590
55,13.600,2.340,1.180,1.396,1.607,1.764,2.484,2.975,46.036,46.036,0.427
