Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.411,1.014,1.195,1.309,1.469,1.984,2.163,2.741,2.741,0.709
5,21.000,1.335,0.933,1.104,1.228,1.401,1.653,1.979,2.869,3.358,0.749
10,18.800,1.295,0.823,1.101,1.249,1.404,1.641,2.053,2.269,2.269,0.772
15,23.200,1.236,0.679,1.108,1.222,1.321,1.469,1.788,1.902,1.963,0.809
20,19.200,1.238,0.760,1.107,1.232,1.318,1.449,1.574,2.234,2.234,0.808
25,19.800,1.343,0.867,1.095,1.261,1.411,1.990,2.142,2.245,2.245,0.744
30,18.000,1.298,0.824,1.128,1.265,1.389,1.622,1.892,2.231,2.231,0.771
35,18.600,1.250,0.852,1.155,1.236,1.363,1.476,1.593,1.719,1.719,0.800
40,22.000,1.265,0.792,1.093,1.245,1.377,1.602,1.623,2.218,2.462,0.791
45,25.200,1.232,0.780,1.077,1.225,1.337,1.512,1.586,2.010,2.347,0.812
50,19.000,1.215,0.866,1.039,1.151,1.368,1.512,1.637,2.958,2.958,0.823
55,22.200,1.234,0.813,1.089,1.199,1.322,1.479,1.639,2.118,2.455,0.810
