Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,251.600,3.955,0.470,1.424,2.724,4.838,8.375,10.578,21.295,44.156,0.253
5,376.400,2.643,0.370,0.978,1.959,3.395,5.265,7.718,10.495,70.915,0.378
10,424.800,2.341,0.319,0.896,1.832,3.157,4.260,6.608,8.911,63.219,0.427
15,310.600,3.192,0.297,0.990,2.183,3.938,7.297,9.274,15.351,66.559,0.313
20,435.000,2.287,0.298,0.844,1.884,3.155,4.205,6.603,8.240,25.140,0.437
25,348.800,2.854,0.324,0.953,2.039,3.619,6.305,7.633,14.386,52.457,0.350
30,438.200,2.271,0.331,0.880,1.660,3.129,4.166,5.780,8.885,49.680,0.440
35,352.000,2.830,0.313,0.960,2.054,3.575,6.370,7.733,14.530,19.500,0.353
40,292.000,3.413,0.320,1.303,2.154,4.541,7.401,8.618,16.843,59.485,0.293
45,351.800,2.833,0.319,1.029,2.090,3.708,5.960,7.538,11.823,53.640,0.353
50,352.800,2.817,0.299,0.957,1.972,3.668,6.274,7.366,13.562,65.310,0.355
55,398.200,2.499,0.302,0.917,1.955,3.380,4.637,6.736,8.969,54.497,0.400
