Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,69.800,8.796,2.857,5.981,8.073,10.670,13.509,15.856,25.218,49.708,0.114
5,119.400,5.358,2.009,3.411,4.507,6.156,9.664,10.988,15.148,22.118,0.187
10,111.200,5.699,1.743,3.422,4.689,7.081,10.071,11.698,16.110,18.917,0.175
15,109.800,5.812,1.474,3.494,4.726,7.524,10.334,11.798,15.535,18.286,0.172
20,100.400,6.588,2.294,4.314,6.249,8.369,10.082,11.531,14.713,23.214,0.152
25,141.800,4.510,1.828,3.190,4.018,5.005,7.110,8.378,12.417,16.115,0.222
30,123.000,5.277,1.716,3.248,4.297,6.650,9.725,10.714,13.879,21.543,0.189
35,126.000,4.980,2.166,3.212,4.222,5.695,8.369,9.606,12.596,77.288,0.201
40,25.800,5.415,2.603,3.584,4.377,5.238,9.110,14.477,20.068,33.798,0.185
45,56.200,9.083,2.440,5.666,7.765,10.804,14.408,18.034,37.723,54.952,0.110
50,133.000,4.444,1.501,2.663,3.646,5.450,7.869,10.111,13.290,17.947,0.225
55,163.600,3.986,1.089,2.416,3.142,5.085,7.394,8.551,10.974,14.691,0.251
