Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,0.937,0.330,0.487,0.599,1.129,1.830,2.305,4.762,4.762,1.067
5,17.600,0.805,0.305,0.431,0.727,0.825,0.894,1.227,7.974,7.974,1.242
10,17.600,0.643,0.284,0.368,0.419,0.715,0.907,1.070,7.471,7.471,1.555
15,14.000,0.705,0.271,0.355,0.627,0.802,0.901,1.898,3.830,3.830,1.419
20,16.600,0.587,0.247,0.358,0.613,0.717,0.798,0.929,1.424,1.424,1.705
25,19.000,0.485,0.297,0.331,0.365,0.624,0.782,0.848,2.535,2.535,2.064
30,13.000,0.547,0.277,0.325,0.389,0.679,0.775,0.835,4.671,4.671,1.829
35,14.200,0.591,0.291,0.353,0.613,0.706,0.787,0.867,2.501,2.501,1.693
40,13.600,0.465,0.277,0.316,0.368,0.665,0.781,0.822,0.956,0.956,2.150
45,15.000,0.486,0.270,0.328,0.372,0.685,0.760,0.780,1.010,1.010,2.056
50,20.400,0.373,0.269,0.310,0.334,0.386,0.442,0.624,0.841,1.185,2.681
55,20.200,0.450,0.276,0.315,0.359,0.610,0.718,0.778,0.833,1.026,2.224
