Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.000,1.300,0.698,1.091,1.215,1.397,1.745,1.943,4.300,4.300,0.769
5,22.000,1.246,0.835,1.084,1.204,1.360,1.512,1.593,2.091,2.509,0.803
10,22.800,1.218,0.854,1.091,1.182,1.290,1.391,1.533,2.267,2.361,0.821
15,20.800,1.313,0.882,1.104,1.208,1.347,1.622,2.043,3.139,3.652,0.762
20,22.200,1.251,0.799,1.093,1.216,1.335,1.505,1.762,2.492,2.716,0.799
25,21.400,1.253,0.844,1.113,1.214,1.346,1.493,1.598,2.225,3.326,0.798
30,22.200,1.251,0.851,1.052,1.171,1.342,1.485,1.903,2.643,3.231,0.799
35,18.000,1.268,0.862,1.128,1.235,1.393,1.511,1.560,2.415,2.415,0.789
40,23.200,1.200,0.762,1.073,1.209,1.329,1.411,1.465,1.921,2.035,0.833
45,28.000,1.195,0.833,1.072,1.192,1.318,1.402,1.469,1.679,1.707,0.837
50,24.000,1.158,0.825,1.000,1.117,1.270,1.397,1.512,1.782,1.894,0.863
55,23.600,1.237,0.880,1.101,1.214,1.338,1.492,1.574,1.760,2.047,0.808
