Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,154.600,3.928,1.424,2.330,3.075,4.825,7.095,8.182,14.637,28.345,0.255
5,227.800,2.774,1.022,1.957,2.484,2.986,4.151,5.715,7.534,27.002,0.360
10,222.600,2.883,0.981,2.058,2.580,3.154,4.275,5.630,7.271,32.992,0.347
15,262.000,2.460,0.971,1.867,2.272,2.771,3.143,3.810,6.653,21.704,0.407
20,236.600,2.761,1.037,2.002,2.492,3.046,4.017,5.377,7.192,25.447,0.362
25,236.600,2.730,0.955,1.944,2.471,2.983,4.182,5.143,8.238,12.370,0.366
30,177.000,4.002,1.143,1.963,2.470,2.943,3.751,5.167,26.895,814.851,0.250
35,26.400,28.366,2.957,5.446,7.176,11.289,19.007,37.056,889.145,1248.992,0.035
40,80.800,8.428,1.564,3.018,4.246,8.075,14.380,19.394,37.570,589.937,0.119
45,223.600,2.950,0.964,2.101,2.665,3.244,4.472,5.574,8.326,20.630,0.339
50,208.800,3.035,1.070,2.120,2.655,3.206,4.718,6.333,9.134,25.746,0.329
55,208.000,3.182,1.262,2.093,2.639,3.228,5.504,6.648,12.543,24.321,0.314
