Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,359.600,2.766,0.365,0.967,1.956,3.267,5.912,7.249,14.688,21.488,0.362
5,511.000,1.950,0.320,0.741,1.605,2.594,3.323,5.721,7.469,18.237,0.513
10,515.400,1.929,0.284,0.722,1.498,2.564,3.409,5.537,7.129,56.275,0.518
15,567.000,1.758,0.257,0.674,1.474,2.440,3.131,5.273,6.274,17.979,0.569
20,568.600,1.755,0.261,0.661,1.473,2.414,3.089,5.314,6.667,20.952,0.570
25,554.000,1.799,0.269,0.700,1.488,2.506,3.200,5.257,6.720,18.804,0.556
30,547.200,1.822,0.271,0.695,1.530,2.469,3.146,5.455,6.912,18.086,0.549
35,464.800,2.148,0.274,0.688,1.582,2.720,4.625,5.875,10.684,31.449,0.466
40,342.200,2.910,0.288,0.815,1.989,3.358,6.274,8.692,15.122,50.414,0.344
45,446.200,2.233,0.271,0.737,1.738,2.867,4.695,6.195,10.587,25.978,0.448
50,403.800,2.470,0.304,0.879,1.793,3.269,5.471,6.297,10.081,19.400,0.405
55,443.200,2.247,0.279,0.720,1.741,2.805,5.256,6.444,10.246,28.452,0.445
