Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.600,8.012,5.599,6.058,6.587,7.851,12.410,16.447,22.952,22.952,0.125
5,18.000,9.746,5.474,5.817,11.374,13.115,13.857,14.419,16.862,16.862,0.103
10,16.600,8.543,5.293,5.705,5.957,12.098,13.217,14.004,17.720,17.720,0.117
15,14.600,8.999,5.360,5.626,6.352,12.959,13.828,14.128,14.541,14.541,0.111
20,17.000,9.179,5.341,5.688,8.881,12.287,13.623,14.202,18.127,18.127,0.109
25,11.400,9.265,5.237,5.680,11.383,12.545,13.126,13.600,15.273,15.273,0.108
30,13.600,9.629,5.233,5.825,10.218,13.058,13.756,14.171,14.460,14.460,0.104
35,13.200,10.830,5.338,8.435,11.897,13.195,14.082,15.280,16.931,16.931,0.092
40,16.200,8.002,5.242,5.620,5.822,11.820,13.003,13.360,21.943,21.943,0.125
45,13.000,8.922,5.335,5.601,5.949,12.022,13.311,13.897,16.738,16.738,0.112
50,18.200,7.771,5.273,5.803,6.085,10.440,12.064,13.447,14.126,14.126,0.129
55,12.600,11.006,5.405,9.022,12.416,13.019,13.460,14.101,14.350,14.350,0.091
