Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,0.856,0.331,0.483,0.705,0.969,1.532,1.802,3.844,3.844,1.168
5,16.800,0.903,0.318,0.393,0.481,0.808,0.950,1.294,11.027,11.027,1.108
10,14.200,0.711,0.311,0.389,0.632,0.789,0.879,1.164,6.190,6.190,1.406
15,11.000,0.684,0.295,0.399,0.661,0.767,0.874,0.972,2.731,2.731,1.463
20,21.200,0.466,0.290,0.338,0.387,0.599,0.722,0.796,0.886,0.898,2.146
25,16.000,0.679,0.288,0.355,0.634,0.769,0.825,0.928,8.879,8.879,1.473
30,18.000,0.507,0.293,0.334,0.371,0.599,0.809,0.885,2.800,2.800,1.974
35,13.400,0.588,0.287,0.348,0.645,0.764,0.798,0.873,1.069,1.069,1.702
40,13.400,0.533,0.282,0.360,0.568,0.655,0.750,0.796,0.985,0.985,1.875
45,17.400,0.666,0.271,0.319,0.552,0.744,0.837,0.915,9.053,9.053,1.503
50,21.000,0.504,0.263,0.331,0.371,0.596,0.806,0.879,1.176,3.286,1.984
55,14.400,0.548,0.287,0.350,0.584,0.728,0.789,0.824,1.023,1.023,1.826
