Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,239.200,4.164,0.416,1.734,2.877,5.337,8.604,10.886,20.742,59.027,0.240
5,360.800,2.755,0.301,1.013,2.003,3.483,5.861,7.237,11.553,75.148,0.363
10,317.000,3.137,0.301,1.125,2.116,4.603,6.674,8.186,13.091,17.799,0.319
15,379.800,2.620,0.267,0.907,1.874,3.362,5.589,6.961,13.236,48.895,0.382
20,378.200,2.633,0.232,0.882,2.000,3.366,5.720,6.911,12.257,45.714,0.380
25,355.200,2.800,0.286,0.907,2.020,3.453,6.198,7.675,13.225,53.570,0.357
30,395.600,2.520,0.287,0.883,2.011,3.335,5.283,6.605,9.639,18.234,0.397
35,407.200,2.446,0.271,0.888,1.850,3.288,4.758,6.625,9.544,48.105,0.409
40,344.400,2.891,0.261,0.996,2.081,3.747,6.385,7.608,11.671,56.789,0.346
45,397.600,2.508,0.248,0.911,1.981,3.377,4.867,6.468,8.999,48.688,0.399
50,409.000,2.436,0.268,0.916,2.067,3.461,4.527,6.086,8.695,15.930,0.410
55,360.600,2.759,0.284,0.925,2.103,3.536,5.902,7.806,10.708,53.032,0.362
