Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,107.200,5.818,1.337,3.246,4.545,6.701,10.414,12.507,21.413,70.100,0.172
5,163.200,4.021,1.672,2.762,3.558,4.492,6.334,7.502,10.290,54.116,0.249
10,168.800,3.944,1.202,2.728,3.473,4.517,5.795,6.786,9.563,70.656,0.254
15,170.400,3.661,1.641,2.706,3.329,4.135,5.237,6.425,9.398,24.348,0.273
20,175.000,3.809,1.602,2.599,3.351,4.279,5.438,6.793,10.673,57.291,0.263
25,162.600,4.017,1.645,2.688,3.394,4.310,6.164,8.248,11.441,55.854,0.249
30,183.200,3.628,1.645,2.552,3.189,4.081,5.121,6.650,10.746,55.385,0.276
35,180.400,3.687,1.122,2.514,3.200,3.967,5.438,6.956,11.878,59.980,0.271
40,148.600,4.385,1.303,2.829,3.617,4.784,7.073,9.773,13.623,55.840,0.228
45,169.800,4.009,1.246,2.664,3.392,4.665,6.723,8.074,10.585,51.293,0.249
50,175.000,3.771,1.519,2.532,3.225,4.052,5.574,7.393,11.225,53.460,0.265
55,169.600,3.787,1.579,2.599,3.357,4.352,6.005,7.673,9.970,17.343,0.264
