Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,356.000,2.796,0.321,1.078,1.901,3.523,6.055,7.420,12.206,28.383,0.358
5,505.600,1.970,0.311,0.721,1.554,2.658,3.622,5.687,7.059,17.884,0.508
10,531.800,1.873,0.305,0.697,1.507,2.546,3.276,5.509,6.747,15.172,0.534
15,463.400,2.146,0.289,0.753,1.576,2.776,4.800,5.707,9.802,14.594,0.466
20,548.400,1.819,0.257,0.694,1.506,2.470,3.167,5.483,6.723,14.608,0.550
25,518.800,1.923,0.251,0.688,1.552,2.560,3.299,5.523,7.627,20.189,0.520
30,518.800,1.922,0.264,0.695,1.541,2.549,3.415,5.578,7.793,22.384,0.520
35,516.200,1.932,0.241,0.686,1.497,2.548,3.885,5.558,7.158,22.112,0.518
40,576.800,1.729,0.255,0.695,1.426,2.459,3.103,4.193,6.202,13.624,0.578
45,595.600,1.674,0.242,0.691,1.287,2.392,3.039,3.515,5.824,14.501,0.597
50,548.000,1.819,0.253,0.692,1.469,2.554,3.249,5.330,6.454,15.081,0.550
55,478.000,2.086,0.283,0.727,1.541,2.805,4.532,5.614,7.751,14.299,0.479
