Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,325.600,3.058,0.336,1.245,2.023,3.942,6.499,8.110,15.234,19.976,0.327
5,391.000,2.549,0.356,0.786,1.685,3.073,5.871,7.150,13.020,17.909,0.392
10,409.800,2.432,0.308,0.801,1.685,3.058,5.532,6.352,10.957,14.412,0.411
15,383.200,2.602,0.271,0.859,1.723,3.532,5.932,6.785,11.587,15.163,0.384
20,346.400,2.876,0.315,1.182,1.769,4.126,6.214,7.483,13.239,16.980,0.348
25,390.400,2.556,0.291,0.770,1.685,3.115,5.776,6.963,13.163,17.348,0.391
30,427.600,2.333,0.285,0.740,1.656,2.977,5.328,6.076,11.890,14.264,0.429
35,372.000,2.682,0.296,0.992,1.740,3.764,5.764,6.697,12.753,15.484,0.373
40,447.000,2.231,0.262,0.725,1.594,2.819,5.281,5.961,11.216,33.670,0.448
45,397.400,2.512,0.296,0.768,1.678,3.083,5.746,6.936,12.404,17.536,0.398
50,392.800,2.537,0.288,0.779,1.697,3.205,5.542,6.902,12.823,23.591,0.394
55,433.800,2.299,0.257,0.724,1.663,2.747,5.515,6.620,11.234,14.627,0.435
