Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,425.600,2.339,0.345,0.845,1.789,2.853,4.918,6.350,11.518,20.416,0.428
5,603.200,1.650,0.281,0.682,1.349,2.340,2.923,3.297,5.810,14.109,0.606
10,549.200,1.815,0.281,0.692,1.474,2.473,3.115,5.298,7.206,15.523,0.551
15,598.800,1.664,0.251,0.668,1.380,2.398,3.008,3.876,5.760,13.583,0.601
20,537.000,1.857,0.269,0.700,1.487,2.548,3.348,5.272,6.707,13.685,0.539
25,392.000,2.546,0.274,0.845,1.612,3.173,5.551,6.623,13.170,28.222,0.393
30,551.400,1.808,0.271,0.681,1.462,2.452,3.159,5.390,7.017,23.381,0.553
35,559.400,1.784,0.261,0.663,1.433,2.436,3.133,5.256,6.420,15.421,0.561
40,576.400,1.729,0.260,0.674,1.456,2.442,3.079,4.909,5.883,11.607,0.578
45,612.600,1.627,0.245,0.645,1.422,2.320,2.936,3.393,5.692,13.940,0.614
50,611.600,1.630,0.275,0.668,1.180,2.340,2.997,3.297,5.877,19.184,0.613
55,535.800,1.861,0.268,0.694,1.484,2.515,3.400,5.277,6.265,22.343,0.537
