Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,1.392,0.888,1.163,1.247,1.520,1.981,2.227,2.971,2.971,0.718
5,19.200,1.303,0.759,1.074,1.207,1.370,1.595,1.985,5.897,5.897,0.767
10,17.800,1.460,0.847,1.187,1.341,1.464,1.726,1.866,8.569,8.569,0.685
15,25.200,1.207,0.813,1.066,1.161,1.300,1.399,1.499,1.902,4.278,0.828
20,21.600,1.262,0.925,1.098,1.199,1.328,1.477,1.738,2.225,2.869,0.792
25,27.600,1.255,0.761,1.096,1.203,1.333,1.462,1.623,2.648,5.430,0.797
30,18.200,1.282,0.835,1.125,1.248,1.438,1.580,1.636,2.264,2.264,0.780
35,22.000,1.210,0.847,1.072,1.192,1.293,1.411,1.638,1.818,2.314,0.827
40,20.400,1.222,0.856,1.080,1.208,1.311,1.408,1.591,1.692,2.840,0.818
45,23.800,1.230,0.830,1.069,1.206,1.330,1.442,1.660,2.686,2.713,0.813
50,23.600,1.261,0.868,1.074,1.196,1.437,1.607,1.703,2.063,2.089,0.793
55,23.600,1.233,0.799,1.096,1.220,1.331,1.464,1.537,1.878,2.010,0.811
