Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,0.952,0.345,0.486,0.778,1.204,1.671,2.090,7.419,7.419,1.051
5,18.800,0.570,0.283,0.398,0.449,0.544,0.823,0.868,6.500,6.500,1.754
10,19.200,0.793,0.295,0.373,0.420,0.606,0.885,3.976,10.842,10.842,1.261
15,22.200,0.488,0.291,0.366,0.406,0.511,0.827,0.902,1.104,1.135,2.048
20,17.600,0.384,0.258,0.319,0.342,0.394,0.489,0.702,0.867,0.867,2.604
25,23.800,0.395,0.254,0.307,0.325,0.356,0.496,0.711,0.799,4.526,2.531
30,21.600,0.390,0.271,0.316,0.337,0.376,0.564,0.632,0.783,2.072,2.564
35,21.000,0.376,0.274,0.311,0.332,0.371,0.633,0.689,0.784,0.812,2.658
40,24.200,0.373,0.244,0.309,0.329,0.360,0.578,0.700,0.808,0.812,2.685
45,17.600,0.394,0.278,0.312,0.341,0.437,0.590,0.703,0.851,0.851,2.538
50,25.000,0.388,0.255,0.307,0.329,0.407,0.597,0.706,0.855,0.997,2.577
55,18.800,0.355,0.258,0.310,0.332,0.368,0.414,0.500,0.681,0.681,2.818
