Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,141.600,4.324,1.116,2.567,3.605,5.747,7.380,8.496,11.283,14.761,0.231
5,188.400,3.358,1.072,2.188,2.849,4.217,5.906,6.658,7.860,9.214,0.298
10,193.200,3.337,1.466,2.185,2.839,4.101,5.755,6.499,8.284,11.224,0.300
15,188.600,3.369,1.047,2.109,2.858,4.135,5.916,6.588,8.432,19.806,0.297
20,183.400,3.604,1.136,2.214,2.936,4.749,6.426,7.269,8.448,11.395,0.277
25,205.800,3.147,1.060,2.060,2.622,3.444,5.856,6.734,7.932,16.841,0.318
30,203.200,3.217,1.394,2.147,2.796,3.806,5.571,6.348,7.601,10.821,0.311
35,179.800,3.539,1.315,2.088,2.888,4.746,6.261,7.036,8.677,18.508,0.283
40,207.400,3.112,1.071,2.077,2.688,3.389,5.599,6.480,7.563,11.196,0.321
45,173.800,3.728,1.265,2.353,3.150,5.003,6.202,6.983,8.171,13.436,0.268
50,169.400,3.867,1.258,2.488,3.491,5.002,6.319,7.080,8.297,16.139,0.259
55,232.600,2.774,1.041,1.928,2.474,3.072,4.507,5.619,7.102,9.806,0.361
