Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.200,1.329,0.874,1.090,1.205,1.403,1.835,2.178,3.109,3.109,0.753
5,18.400,1.390,0.758,1.105,1.274,1.487,1.813,2.151,4.304,4.304,0.719
10,17.000,1.344,0.807,1.178,1.287,1.451,1.657,1.841,2.476,2.476,0.744
15,15.600,1.383,0.932,1.145,1.237,1.470,1.812,2.083,5.758,5.758,0.723
20,19.400,1.271,0.867,1.097,1.212,1.343,1.574,1.637,3.624,3.624,0.787
25,18.000,1.369,0.881,1.112,1.282,1.474,1.802,1.915,4.299,4.299,0.731
30,22.400,1.221,0.770,1.070,1.174,1.285,1.468,1.670,2.429,3.145,0.819
35,18.600,1.397,0.786,1.121,1.264,1.497,1.923,2.579,2.820,2.820,0.716
40,15.200,1.373,0.869,1.176,1.292,1.441,1.788,2.473,2.900,2.900,0.728
45,17.400,1.414,0.975,1.160,1.350,1.541,1.795,2.068,2.872,2.872,0.707
50,19.400,1.266,0.852,1.042,1.227,1.415,1.719,1.753,2.196,2.196,0.790
55,18.000,1.411,0.928,1.178,1.320,1.503,1.962,2.085,2.659,2.659,0.709
