Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,183.800,1.125,0.602,0.741,0.965,1.347,1.713,1.851,3.436,9.561,0.889
5,208.400,0.913,0.575,0.665,0.724,1.079,1.483,1.605,2.286,5.079,1.096
10,147.600,1.148,0.584,0.705,1.197,1.464,1.636,1.772,2.320,10.035,0.871
15,156.600,1.121,0.577,0.682,0.943,1.505,1.691,1.766,2.041,6.431,0.892
20,189.800,0.986,0.565,0.672,0.745,1.288,1.497,1.638,2.718,9.277,1.014
25,157.800,1.056,0.600,0.700,0.784,1.469,1.699,1.809,2.153,2.976,0.947
30,155.000,1.141,0.590,0.724,0.911,1.504,1.772,1.949,2.303,12.863,0.876
35,149.600,1.191,0.601,0.755,1.118,1.539,1.734,1.844,2.110,16.711,0.839
40,160.600,1.186,0.621,0.719,1.015,1.499,1.717,1.922,2.628,18.220,0.843
45,132.400,1.299,0.614,0.750,1.057,1.622,1.879,2.100,4.381,33.123,0.770
50,201.800,0.892,0.566,0.698,0.762,0.934,1.394,1.664,2.086,3.518,1.121
55,153.200,1.118,0.582,0.699,0.900,1.562,1.771,1.898,2.255,2.473,0.895
