Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,187.200,3.290,1.075,2.295,2.877,3.689,5.520,6.454,8.049,19.234,0.304
5,188.400,3.376,1.054,2.186,2.855,4.004,6.085,7.002,8.239,9.147,0.296
10,209.000,2.922,0.943,1.992,2.582,3.179,4.856,5.982,7.720,10.551,0.342
15,187.200,3.534,1.418,2.154,2.887,4.557,6.532,7.275,8.197,11.469,0.283
20,187.000,3.544,1.310,2.211,2.982,4.691,6.065,6.848,8.145,19.456,0.282
25,202.200,3.232,1.000,2.112,2.704,3.896,5.769,6.516,8.215,10.264,0.309
30,184.800,3.370,1.056,2.183,2.872,4.077,5.944,6.705,8.783,12.784,0.297
35,201.400,3.233,1.167,2.147,2.750,3.814,5.772,6.544,7.745,12.326,0.309
40,167.000,3.942,1.024,2.389,3.232,5.452,6.743,7.556,8.833,9.831,0.254
45,188.400,3.456,1.241,2.085,2.820,4.681,6.148,6.925,7.978,9.214,0.289
50,187.200,3.407,1.437,2.173,2.887,4.338,5.776,6.631,8.426,17.089,0.294
55,201.800,3.306,1.116,2.065,2.703,3.991,6.113,7.051,8.138,10.412,0.302
