Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.600,3.438,1.426,2.384,3.024,4.092,5.571,6.203,8.235,15.013,0.291
5,174.200,3.728,1.388,2.412,3.277,4.764,6.038,6.735,8.067,12.948,0.268
10,170.200,3.597,1.251,2.252,3.119,4.787,5.942,6.611,7.907,12.859,0.278
15,171.400,3.921,1.084,2.725,3.631,4.943,6.171,6.864,7.921,24.320,0.255
20,185.200,3.530,0.966,2.099,2.901,4.604,6.199,7.065,8.321,22.138,0.283
25,165.000,3.848,0.992,2.491,3.636,5.057,6.110,6.702,7.646,8.777,0.260
30,199.800,3.210,1.065,2.211,2.822,3.795,5.230,6.002,7.740,18.246,0.312
35,172.800,3.766,1.028,2.371,3.338,4.953,6.215,6.917,7.606,16.871,0.266
40,134.600,4.615,1.462,3.506,4.579,5.780,6.708,7.145,7.783,9.276,0.217
45,185.600,3.432,1.411,2.167,2.941,4.529,5.929,6.458,7.482,9.133,0.291
50,197.400,3.132,1.188,2.065,2.666,3.379,5.417,6.510,7.891,12.013,0.319
55,177.000,3.900,0.966,2.543,3.579,5.234,6.201,6.714,7.907,9.798,0.256
