Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,115.400,5.232,1.843,3.284,4.582,6.783,8.419,9.724,12.832,25.596,0.191
5,129.000,5.032,1.727,3.027,4.738,6.839,8.177,8.963,11.282,14.167,0.199
10,149.800,4.340,1.228,2.627,3.567,5.699,7.604,8.714,9.810,15.960,0.230
15,150.000,4.227,1.355,2.547,3.516,5.723,7.248,8.293,9.486,11.668,0.237
20,154.000,4.283,1.017,2.589,3.480,5.622,7.400,8.533,10.012,16.079,0.233
25,128.600,5.050,1.501,3.720,4.984,6.255,7.258,8.025,9.712,12.450,0.198
30,185.400,3.457,1.200,2.135,2.875,4.292,6.217,7.115,9.150,14.417,0.289
35,171.200,3.690,1.212,2.322,3.082,4.664,6.506,7.421,8.901,10.298,0.271
40,146.800,4.418,1.519,2.662,3.937,6.013,7.694,8.412,9.497,11.919,0.226
45,152.600,4.178,1.501,2.686,3.575,5.269,7.209,8.186,9.483,14.006,0.239
50,180.400,3.525,1.138,2.250,2.972,4.263,6.412,7.299,8.818,12.911,0.284
55,177.400,3.740,1.546,2.242,3.003,4.817,6.785,7.573,9.258,13.083,0.267
