Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.800,1.357,0.631,0.813,1.253,1.564,1.842,2.112,6.289,14.773,0.737
5,180.200,1.015,0.581,0.690,0.788,1.299,1.494,1.668,2.301,10.493,0.986
10,191.600,0.954,0.577,0.693,0.751,1.262,1.457,1.572,1.842,12.184,1.048
15,179.600,0.964,0.640,0.730,0.785,0.995,1.538,1.717,1.943,5.683,1.038
20,209.200,0.867,0.623,0.719,0.762,0.823,1.444,1.613,1.816,2.094,1.153
25,201.000,0.845,0.652,0.733,0.774,0.822,0.961,1.582,1.802,2.024,1.184
30,196.600,0.895,0.624,0.700,0.745,0.829,1.436,1.526,1.861,10.663,1.118
35,227.600,0.761,0.626,0.695,0.729,0.779,0.854,0.944,1.458,2.355,1.314
40,196.600,0.929,0.629,0.716,0.764,0.891,1.528,1.678,1.877,2.145,1.076
45,201.400,0.870,0.641,0.721,0.765,0.829,1.470,1.683,1.952,2.334,1.150
50,176.600,0.960,0.660,0.770,0.820,0.930,1.552,1.797,2.218,4.595,1.041
55,203.200,0.920,0.635,0.717,0.775,0.904,1.491,1.602,1.821,3.964,1.087
