Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,10.818,5.930,7.345,9.347,13.051,16.230,19.850,28.022,28.022,0.092
5,22.400,6.278,5.394,5.668,5.826,6.016,7.330,9.909,13.271,14.151,0.159
10,13.200,7.307,5.478,5.669,5.882,6.283,12.337,13.364,14.053,14.053,0.137
15,18.400,6.654,5.263,5.486,5.643,5.949,11.857,12.346,18.340,18.340,0.150
20,21.400,6.434,5.175,5.523,5.628,5.846,11.008,11.613,13.891,14.815,0.155
25,21.000,6.517,5.216,5.554,5.706,5.926,11.089,11.456,13.028,13.453,0.153
30,17.400,6.909,5.506,5.866,6.180,6.547,10.156,13.089,14.708,14.708,0.145
35,19.800,6.859,5.821,6.028,6.143,6.312,9.655,14.746,14.941,14.941,0.146
40,20.600,6.290,5.791,6.006,6.110,6.261,6.417,6.510,12.728,15.022,0.159
45,23.800,6.647,5.736,5.990,6.106,6.249,7.739,11.513,15.382,15.640,0.150
50,20.400,7.054,5.563,5.913,6.118,6.555,10.206,12.803,14.201,15.083,0.142
55,19.800,6.614,5.445,5.786,5.945,6.346,7.097,12.234,14.956,14.956,0.151
