Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.415,0.881,1.134,1.275,1.493,1.748,2.038,8.089,8.089,0.707
5,15.200,1.363,0.895,1.157,1.326,1.527,1.794,1.993,2.229,2.229,0.734
10,15.000,1.490,0.971,1.213,1.352,1.661,2.047,2.288,3.415,3.415,0.671
15,17.400,1.461,0.859,1.169,1.316,1.715,2.073,2.215,2.961,2.961,0.684
20,14.800,1.475,0.934,1.209,1.385,1.655,2.012,2.237,2.661,2.661,0.678
25,14.200,1.544,0.898,1.175,1.488,1.776,2.194,2.394,2.569,2.569,0.648
30,16.600,1.464,0.934,1.200,1.334,1.690,2.004,2.112,3.065,3.065,0.683
35,12.400,1.518,1.032,1.249,1.418,1.773,2.049,2.085,2.487,2.487,0.659
40,14.400,1.498,0.936,1.195,1.394,1.798,2.056,2.252,2.612,2.612,0.667
45,13.200,1.498,0.910,1.178,1.410,1.816,2.057,2.231,2.473,2.473,0.667
50,12.600,1.619,1.039,1.322,1.583,1.820,2.065,2.220,2.584,2.584,0.617
55,12.400,1.576,0.927,1.280,1.490,1.796,2.190,2.318,3.335,3.335,0.634
