Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,2.093,0.916,1.506,1.795,2.349,3.058,3.510,8.494,8.494,0.478
5,9.200,1.969,1.222,1.386,1.600,1.956,3.356,4.529,6.234,6.234,0.508
10,14.200,1.797,1.108,1.388,1.628,2.022,2.665,2.936,3.433,3.433,0.556
15,11.800,1.832,1.150,1.463,1.725,2.026,2.644,3.055,3.514,3.514,0.546
20,18.400,1.550,1.092,1.373,1.493,1.619,1.809,2.032,5.171,5.171,0.645
25,12.400,1.706,1.157,1.525,1.652,1.834,1.975,2.242,3.279,3.279,0.586
30,16.400,1.657,0.920,1.382,1.602,1.798,2.115,2.371,3.090,3.090,0.604
35,12.600,1.632,1.210,1.362,1.611,1.791,1.943,2.212,3.048,3.048,0.613
40,19.400,1.465,1.039,1.312,1.486,1.615,1.735,1.797,1.988,1.988,0.682
45,23.400,1.373,0.993,1.177,1.300,1.478,1.636,1.799,2.693,3.255,0.728
50,16.400,1.645,1.054,1.280,1.462,1.707,2.349,2.781,5.331,5.331,0.608
55,18.000,1.530,0.967,1.282,1.429,1.576,1.926,2.862,3.378,3.378,0.654
