Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,162.400,3.822,1.514,2.672,3.367,4.317,6.071,7.859,9.832,17.027,0.262
5,194.400,3.379,1.465,2.540,3.169,3.777,4.376,5.482,9.379,22.708,0.296
10,164.800,3.728,1.686,2.752,3.455,4.150,5.335,6.560,9.489,10.610,0.268
15,174.200,3.547,1.875,2.625,3.265,3.873,4.520,6.577,10.585,20.579,0.282
20,172.000,3.671,1.301,2.754,3.432,4.109,5.051,6.222,10.038,12.309,0.272
25,164.000,3.876,1.600,2.694,3.381,4.045,5.546,7.724,11.304,59.160,0.258
30,157.200,3.996,1.255,2.883,3.533,4.246,5.419,7.894,10.536,88.656,0.250
35,148.600,4.314,1.478,2.946,3.776,4.668,5.940,7.423,17.349,48.338,0.232
40,167.600,3.894,2.020,2.871,3.641,4.389,5.169,6.098,11.268,15.708,0.257
45,153.200,4.238,1.576,3.006,3.763,4.628,6.790,8.098,10.634,21.614,0.236
50,129.400,4.690,1.415,2.973,3.840,4.925,8.077,9.543,13.528,118.695,0.213
55,171.000,3.715,1.735,2.697,3.391,4.118,5.138,6.846,9.649,15.958,0.269
