Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,1.407,0.812,1.191,1.352,1.519,1.867,2.033,2.834,2.834,0.711
5,19.200,1.381,0.957,1.208,1.305,1.501,1.702,1.830,2.423,2.423,0.724
10,17.600,1.380,0.920,1.236,1.336,1.505,1.652,1.728,2.331,2.331,0.725
15,17.800,1.410,1.044,1.283,1.374,1.515,1.675,1.743,2.385,2.385,0.709
20,19.200,1.500,0.891,1.179,1.337,1.575,1.958,2.444,7.038,7.038,0.667
25,14.400,1.694,1.113,1.312,1.465,1.684,2.366,3.275,6.108,6.108,0.590
30,23.000,1.379,0.943,1.208,1.334,1.509,1.704,1.896,2.175,2.319,0.725
35,20.000,1.352,0.974,1.208,1.320,1.461,1.560,1.686,2.597,2.597,0.740
40,19.000,1.550,0.897,1.308,1.460,1.673,2.072,2.568,3.059,3.059,0.645
45,14.600,1.433,1.018,1.249,1.397,1.536,1.694,1.869,2.834,2.834,0.698
50,14.600,1.635,1.125,1.273,1.484,1.725,2.392,2.601,3.895,3.895,0.612
55,17.200,1.535,1.117,1.313,1.516,1.643,1.860,2.148,3.510,3.510,0.651
