Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,161.000,3.760,1.011,2.357,3.175,4.797,6.526,7.483,9.106,17.715,0.266
5,148.800,4.361,1.381,2.864,4.101,5.784,6.688,7.404,8.942,12.898,0.229
10,141.600,4.518,1.532,2.666,4.241,6.011,7.522,8.194,8.888,19.163,0.221
15,159.600,3.980,1.480,2.354,3.220,5.495,7.135,8.111,8.782,10.503,0.251
20,181.000,3.607,1.081,2.393,3.055,4.133,6.292,7.344,9.006,31.530,0.277
25,161.000,4.011,1.453,2.400,3.199,5.260,7.608,8.579,9.821,11.136,0.249
30,128.600,5.193,1.154,3.125,5.164,6.917,8.598,9.130,10.802,12.927,0.193
35,149.200,4.403,1.168,2.629,3.373,5.834,8.196,9.441,10.103,14.252,0.227
40,135.200,4.937,1.684,2.888,4.393,6.778,8.669,9.457,10.017,19.650,0.203
45,151.000,4.261,1.287,2.674,3.613,5.672,7.030,8.057,9.679,10.799,0.235
50,174.800,3.615,1.444,2.403,3.104,4.074,6.306,7.379,9.189,11.737,0.277
55,170.400,3.798,1.577,2.399,3.163,4.949,6.878,7.496,9.197,10.286,0.263
