Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,259.600,3.833,0.428,1.561,2.518,5.011,7.929,9.792,19.044,34.612,0.261
5,285.800,3.489,0.387,1.556,2.046,5.078,7.522,8.852,15.990,29.971,0.287
10,327.800,3.041,0.335,1.017,1.971,3.962,6.703,8.311,15.162,22.855,0.329
15,341.000,2.922,0.338,1.051,1.818,3.720,6.499,8.223,13.348,16.767,0.342
20,331.600,3.009,0.305,1.056,1.932,4.082,6.598,8.106,14.126,21.297,0.332
25,294.800,3.388,0.313,1.404,1.835,5.053,6.759,8.260,14.526,18.460,0.295
30,402.800,2.475,0.305,0.769,1.744,3.019,5.721,6.610,13.465,18.107,0.404
35,396.800,2.512,0.311,0.799,1.742,3.134,5.844,6.977,13.306,21.439,0.398
40,329.400,3.031,0.322,1.138,1.827,4.167,6.763,8.314,14.536,23.862,0.330
45,354.800,2.811,0.303,1.005,1.848,3.608,6.140,7.983,14.797,19.954,0.356
50,401.200,2.486,0.294,0.786,1.777,3.073,5.693,6.810,12.678,23.444,0.402
55,396.600,2.515,0.274,0.789,1.736,3.073,5.901,7.147,12.513,15.510,0.398
