Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.600,3.196,1.211,1.581,1.964,2.284,2.960,17.973,33.632,33.632,0.313
5,10.800,2.118,1.201,1.509,1.818,2.230,2.510,4.732,10.032,10.032,0.472
10,7.800,2.030,1.371,1.602,1.877,2.227,2.535,3.394,5.945,5.945,0.493
15,11.600,1.944,1.298,1.577,1.780,2.144,2.815,3.261,3.600,3.600,0.514
20,9.800,2.168,1.124,1.556,1.710,2.088,3.040,3.809,11.079,11.079,0.461
25,9.600,1.910,1.140,1.591,1.782,2.148,2.456,2.576,3.692,3.692,0.524
30,16.400,1.530,1.128,1.355,1.491,1.626,1.838,1.988,2.826,2.826,0.653
35,13.800,1.563,0.844,1.322,1.485,1.693,1.899,2.456,3.217,3.217,0.640
40,11.600,1.725,0.999,1.385,1.519,1.750,2.540,2.978,4.094,4.094,0.580
45,12.000,1.603,1.000,1.332,1.449,1.745,2.048,2.695,5.784,5.784,0.624
50,17.200,1.459,0.948,1.207,1.398,1.564,1.934,2.300,2.860,2.860,0.685
55,13.600,1.550,1.107,1.288,1.458,1.634,2.021,2.616,3.115,3.115,0.645
