Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,9.503,6.137,6.442,7.139,13.255,15.829,16.534,21.636,21.636,0.105
5,17.000,7.672,5.809,6.131,6.326,6.770,12.732,14.323,24.510,24.510,0.130
10,23.600,6.598,5.700,6.097,6.292,6.496,6.892,8.754,14.150,14.410,0.152
15,25.400,6.570,5.773,6.104,6.230,6.448,6.894,7.770,14.867,15.762,0.152
20,22.800,6.930,5.808,6.132,6.267,6.550,7.798,12.681,15.193,23.263,0.144
25,16.600,7.450,5.944,6.183,6.377,6.586,12.076,15.389,27.526,27.526,0.134
30,22.200,6.244,5.846,6.122,6.234,6.367,6.485,6.662,6.816,6.959,0.160
35,18.800,6.375,5.764,6.060,6.143,6.286,6.478,6.796,15.619,15.619,0.157
40,22.200,6.440,5.867,6.051,6.149,6.493,7.362,8.111,8.840,8.878,0.155
45,16.200,7.459,5.841,6.060,6.235,6.514,13.321,15.553,18.136,18.136,0.134
50,21.800,6.707,5.555,5.841,5.957,6.263,9.860,12.674,15.766,17.019,0.149
55,19.000,6.214,5.620,5.825,5.967,6.104,6.282,7.625,14.687,14.687,0.161
