Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,154.600,1.206,0.601,0.727,0.840,1.438,1.854,2.378,4.950,27.670,0.829
5,211.000,0.856,0.587,0.684,0.734,0.831,1.299,1.423,1.826,11.330,1.168
10,224.400,0.852,0.583,0.659,0.703,0.787,1.364,1.572,2.043,12.079,1.174
15,221.400,0.771,0.568,0.644,0.681,0.746,1.031,1.355,1.595,11.960,1.297
20,246.600,0.745,0.555,0.651,0.690,0.741,0.839,1.271,1.628,3.928,1.343
25,231.800,0.766,0.556,0.642,0.678,0.734,0.939,1.426,1.683,11.369,1.306
30,245.000,0.746,0.581,0.666,0.702,0.752,0.825,1.000,1.704,2.745,1.341
35,224.000,0.810,0.620,0.709,0.752,0.805,0.916,1.078,1.623,10.574,1.235
40,228.800,0.822,0.604,0.692,0.736,0.793,0.906,1.614,1.870,10.242,1.217
45,222.200,0.798,0.614,0.701,0.749,0.813,0.922,1.070,1.691,5.210,1.253
50,184.400,0.948,0.605,0.720,0.778,1.023,1.574,1.784,1.990,5.532,1.054
55,224.200,0.801,0.633,0.710,0.748,0.796,0.880,1.303,1.635,7.019,1.249
