Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,15.272,7.635,9.577,10.616,18.662,23.787,45.033,50.608,50.608,0.065
5,17.400,8.697,6.999,7.412,7.654,7.967,12.255,16.519,20.856,20.856,0.115
10,12.800,8.204,6.812,7.268,7.437,7.818,8.366,16.342,17.525,17.525,0.122
15,13.000,8.904,6.624,7.087,7.323,7.849,15.758,16.311,16.920,16.920,0.112
20,10.000,9.744,6.680,7.192,7.457,15.590,16.807,16.898,18.606,18.606,0.103
25,11.000,8.758,6.649,7.063,7.229,7.698,16.087,16.596,17.590,17.590,0.114
30,14.000,9.222,6.704,7.052,7.277,7.768,16.771,17.687,19.121,19.121,0.108
35,13.400,8.520,6.549,7.106,7.289,7.747,12.183,18.495,27.158,27.158,0.117
40,9.800,13.320,6.743,7.315,15.019,18.407,20.100,20.296,24.891,24.891,0.075
45,15.000,8.400,6.733,7.073,7.277,7.771,12.680,16.420,20.721,20.721,0.119
50,14.400,8.567,6.634,7.027,7.288,7.848,14.756,16.874,25.684,25.684,0.117
55,16.800,7.680,6.655,6.973,7.183,7.349,7.633,8.674,27.609,27.609,0.130
