Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,1.978,1.051,1.590,1.776,1.980,2.777,3.144,6.739,6.739,0.506
5,13.400,2.007,1.210,1.552,1.817,2.250,3.059,3.274,3.577,3.577,0.498
10,12.200,1.953,1.271,1.502,1.690,1.963,3.008,3.397,4.297,4.297,0.512
15,11.000,1.801,1.061,1.522,1.684,2.006,2.276,3.114,3.743,3.743,0.555
20,10.400,1.948,1.141,1.599,1.802,2.222,2.681,3.067,3.224,3.224,0.513
25,10.600,1.946,1.197,1.484,1.788,2.104,2.972,3.184,3.700,3.700,0.514
30,10.600,1.904,1.162,1.527,1.677,1.947,3.087,3.639,5.108,5.108,0.525
35,14.600,1.869,1.154,1.394,1.594,1.896,3.155,3.534,3.946,3.946,0.535
40,15.200,1.815,1.008,1.292,1.502,1.911,2.801,3.522,7.957,7.957,0.551
45,11.400,1.962,1.167,1.573,1.787,2.194,3.068,3.445,3.759,3.759,0.510
50,9.800,1.913,1.383,1.629,1.789,1.976,2.449,3.559,3.952,3.952,0.523
55,11.000,2.090,1.242,1.694,1.791,2.213,3.098,3.799,5.164,5.164,0.479
