Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.381,0.584,0.923,1.098,1.475,2.269,2.928,6.067,6.067,0.724
5,14.200,0.895,0.388,0.478,0.548,0.684,1.424,3.314,6.692,6.692,1.117
10,15.800,0.678,0.385,0.444,0.471,0.518,0.910,2.189,5.577,5.577,1.476
15,19.000,0.702,0.353,0.405,0.435,0.533,0.814,0.984,10.716,10.716,1.425
20,22.600,0.447,0.318,0.376,0.410,0.455,0.516,0.623,0.937,2.531,2.239
25,20.000,0.484,0.332,0.372,0.407,0.466,0.780,0.869,2.782,2.782,2.065
30,20.200,0.444,0.324,0.376,0.402,0.448,0.499,0.543,1.222,2.245,2.250
35,23.800,0.435,0.309,0.354,0.382,0.418,0.720,0.801,0.999,1.324,2.301
40,19.200,0.513,0.298,0.349,0.378,0.411,0.693,0.786,10.033,10.033,1.951
45,15.200,0.533,0.308,0.367,0.392,0.661,0.799,1.081,1.687,1.687,1.877
50,20.200,0.496,0.320,0.357,0.388,0.658,0.834,0.901,1.363,1.412,2.016
55,19.600,0.390,0.268,0.341,0.365,0.392,0.431,0.727,0.883,0.883,2.562
