Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,169.000,1.179,0.632,0.779,1.007,1.349,1.788,2.020,3.804,11.769,0.848
5,183.200,0.961,0.640,0.746,0.816,0.950,1.455,1.697,2.335,12.260,1.041
10,176.000,1.072,0.634,0.734,0.806,1.156,1.745,1.980,2.989,41.408,0.933
15,142.000,1.176,0.693,0.831,0.935,1.148,1.816,2.251,5.112,10.654,0.850
20,127.600,1.425,0.717,0.864,0.993,1.552,2.445,3.970,6.128,9.492,0.702
25,117.200,1.435,0.686,0.898,1.162,1.751,2.143,2.686,4.462,12.777,0.697
30,152.600,1.184,0.733,0.867,0.951,1.178,1.804,2.115,4.153,11.176,0.845
35,168.400,1.106,0.726,0.835,0.901,1.055,1.629,1.951,3.550,12.606,0.904
40,177.800,0.957,0.717,0.825,0.866,0.945,1.154,1.660,2.139,4.666,1.045
45,185.600,0.939,0.700,0.810,0.851,0.921,1.034,1.688,2.030,8.656,1.065
50,135.600,1.206,0.707,0.845,1.004,1.433,1.873,2.038,2.305,8.598,0.829
55,192.200,0.870,0.669,0.757,0.799,0.854,0.941,1.592,2.108,3.692,1.150
