Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.800,1.299,0.693,0.867,1.054,1.269,1.899,2.687,5.050,22.461,0.770
5,179.600,1.068,0.682,0.794,0.867,1.040,1.813,2.069,2.741,10.882,0.936
10,169.600,1.042,0.688,0.784,0.859,1.069,1.687,1.818,2.404,7.561,0.960
15,171.600,1.077,0.664,0.784,0.855,1.141,1.801,2.024,2.666,9.523,0.928
20,146.400,1.178,0.684,0.803,0.904,1.569,1.800,2.008,2.513,5.690,0.849
25,193.600,0.880,0.644,0.732,0.775,0.851,1.225,1.671,1.983,4.305,1.136
30,191.400,0.953,0.628,0.729,0.787,0.896,1.530,1.770,2.555,10.324,1.049
35,191.400,0.923,0.639,0.728,0.786,0.931,1.496,1.706,1.970,3.554,1.083
40,182.000,0.966,0.640,0.733,0.794,0.970,1.568,1.778,2.154,11.007,1.035
45,199.200,0.936,0.647,0.758,0.824,0.931,1.233,1.586,2.133,9.657,1.069
50,202.400,0.873,0.657,0.734,0.785,0.871,1.123,1.517,2.123,3.072,1.146
55,156.200,1.175,0.661,0.787,0.905,1.182,1.897,2.592,4.579,6.922,0.851
