Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,187.800,1.113,0.608,0.768,0.851,1.055,1.806,2.238,3.772,16.556,0.899
5,141.000,1.239,0.634,0.793,1.316,1.559,1.755,1.816,2.295,12.171,0.807
10,146.000,1.306,0.635,0.822,1.353,1.605,1.782,1.843,2.205,8.704,0.766
15,167.200,1.115,0.605,0.711,0.796,1.569,1.776,1.825,2.127,11.591,0.897
20,118.200,1.529,0.637,1.401,1.599,1.773,1.812,1.909,2.381,5.116,0.654
25,137.600,1.294,0.605,0.745,1.396,1.706,1.807,1.915,2.222,4.547,0.773
30,97.200,1.609,0.656,1.457,1.641,1.774,1.823,1.954,2.217,5.217,0.622
35,151.800,1.242,0.630,0.734,1.353,1.482,1.699,1.785,2.060,12.450,0.805
40,140.600,1.291,0.611,0.766,1.313,1.650,1.800,1.891,2.192,16.784,0.775
45,135.200,1.274,0.618,0.792,1.331,1.670,1.801,1.884,2.372,6.945,0.785
50,147.800,1.133,0.602,0.708,0.888,1.582,1.771,1.817,2.144,11.610,0.883
55,140.000,1.244,0.601,0.847,1.313,1.498,1.715,1.785,1.944,2.342,0.804
