Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,186,186.000,1297,2054,4383,5343,6716,9617,15609,25501,27670
1,269,269.000,688,1480,2499,3712,5069,7373,10046,15811,20899
2,479,479.000,361,795,1740,2075,2705,3578,5849,7563,15497
3,493,493.000,357,776,1532,2022,2807,3937,5652,6856,12064
4,425,425.000,362,764,1653,2339,2909,5016,6491,12383,16391
5,517,517.000,297,741,1677,1927,2592,3286,5542,6042,11330
6,456,456.000,375,772,1690,2190,2870,4878,5712,7155,12490
7,575,575.000,325,726,1461,1726,2391,2973,3862,6304,12040
8,562,562.000,352,736,1501,1770,2450,3159,3835,6210,13590
9,420,420.000,306,775,1678,2371,2998,5264,6215,11109,18906
10,523,523.000,304,690,1521,1912,2507,3339,5604,7614,15223
11,527,527.000,291,683,1493,1876,2444,3743,5605,7629,13222
12,536,536.000,266,704,1545,1858,2488,3171,5534,8345,12862
13,517,517.000,304,700,1492,1942,2540,3500,5549,10522,14366
14,480,480.000,292,716,1608,2057,2806,4395,5625,7364,13202
15,485,485.000,278,715,1475,2055,2745,4996,5689,7727,12074
16,490,490.000,277,684,1487,2032,2559,5244,5705,11523,12568
17,600,600.000,294,664,1514,1659,2435,2954,3247,5740,5810
18,586,586.000,270,673,1523,1701,2476,2974,3159,5664,10984
19,512,512.000,289,682,1578,1950,2583,3155,5558,11469,16506
20,540,540.000,276,701,1487,1844,2594,3177,5447,6294,11811
21,591,591.000,286,703,1260,1686,2484,2991,5245,5623,5909
22,609,609.000,264,702,1446,1637,2370,2937,3196,5690,6654
23,545,545.000,286,675,1528,1841,2470,3199,5378,7296,16551
24,600,600.000,286,658,1338,1650,2417,3046,3664,6048,7842
25,479,479.000,296,686,1625,2084,2631,4819,5963,7815,13256
26,571,571.000,301,665,1462,1746,2460,3054,5379,5805,17090
27,621,621.000,302,668,1049,1604,2391,3017,3379,5824,6192
28,556,556.000,308,682,1616,1795,2581,3146,5527,5905,6191
29,470,470.000,286,711,1608,2122,2697,5486,5836,6573,21028
30,586,586.000,304,693,1339,1703,2468,3151,3495,6075,8362
31,545,545.000,260,684,1583,1824,2532,3183,5554,6983,14282
32,559,559.000,276,697,1589,1785,2512,3180,4880,6097,12988
33,583,583.000,275,695,1312,1708,2392,3076,3377,6282,9475
34,544,544.000,305,730,1303,1833,2547,3299,5584,6033,19671
35,574,574.000,312,718,1217,1739,2590,3225,3566,5936,17276
36,589,589.000,298,726,1130,1695,2431,3145,3417,5932,6138
37,500,500.000,303,805,1784,1969,2863,3509,4078,6493,7349
38,513,513.000,320,762,1681,1946,2714,3433,5873,6829,10990
39,426,426.000,309,782,1657,2337,2923,5583,6411,12479,13068
40,501,501.000,330,778,1657,1987,2619,3515,5868,8152,15501
41,553,553.000,275,745,1220,1806,2529,3229,5776,6667,9066
42,545,545.000,288,713,1570,1833,2529,3246,5770,6753,13339
43,480,480.000,307,718,1755,2072,2739,3444,5928,9670,15041
44,576,576.000,291,707,1469,1731,2546,3111,3531,6070,6463
45,546,546.000,302,741,1211,1824,2571,3428,4654,6481,8235
46,523,523.000,312,703,1652,1903,2770,3337,5513,6714,9586
47,524,524.000,314,795,1280,1899,2781,3518,4035,6754,7335
48,524,524.000,323,765,1760,1904,2726,3296,3949,6114,7979
49,538,538.000,285,730,1625,1851,2636,3254,5732,6513,12812
50,526,526.000,293,721,1723,1896,2783,3306,5784,6213,7082
51,398,398.000,332,1018,1889,2519,3290,5277,6444,10174,15670
52,278,278.000,499,1325,2596,3568,5020,7412,9292,15427,21012
53,397,397.000,309,807,1818,2512,3009,5885,6853,15331,16346
54,577,577.000,266,754,1099,1729,2551,3260,3589,6210,7231
55,521,521.000,316,757,1656,1909,2632,3386,5798,6530,7396
56,504,504.000,333,771,1712,1983,2779,3387,5668,6798,15716
57,577,577.000,276,736,1269,1724,2496,3226,3458,6058,6192
58,565,565.000,276,731,1614,1763,2536,3137,3419,5979,7816
59,497,497.000,278,748,1601,1995,2662,3666,5748,7917,11234
