Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.200,1.993,1.268,1.527,1.968,2.267,2.794,2.940,4.108,4.108,0.502
5,11.600,1.632,1.106,1.432,1.627,1.826,1.945,2.024,2.313,2.313,0.613
10,9.200,1.724,1.102,1.488,1.622,1.825,2.171,2.786,3.406,3.406,0.580
15,14.000,1.538,1.149,1.380,1.515,1.643,1.854,2.049,2.199,2.199,0.650
20,9.800,1.924,1.229,1.460,1.582,1.812,3.486,3.702,3.709,3.709,0.520
25,15.600,1.787,1.151,1.578,1.714,1.894,2.140,2.500,4.373,4.373,0.559
30,14.000,1.776,1.252,1.575,1.727,1.927,2.078,2.274,3.825,3.825,0.563
35,15.200,1.710,1.338,1.499,1.653,1.887,2.078,2.253,2.593,2.593,0.585
40,12.000,1.852,1.329,1.663,1.784,1.954,2.305,2.665,2.895,2.895,0.540
45,9.400,1.876,1.200,1.679,1.797,1.993,2.166,2.545,4.072,4.072,0.533
50,12.600,1.820,1.117,1.618,1.735,1.968,2.326,2.536,2.902,2.902,0.550
55,12.000,1.881,1.308,1.657,1.776,1.977,2.394,2.524,3.942,3.942,0.532
